DATE;CUSTOMER;QUANTITY
26/04/2023;MINCI DELICE;1510
26/04/2023;NUTRAVANCE;149
27/04/2023;ARGALYS;19
27/04/2023;LES MIRACULEUX;1040
27/04/2023;MINCI DELICE;1836
27/04/2023;NUTRAVANCE;151
28/04/2023;ARGALYS;18
28/04/2023;LES MIRACULEUX;1003
28/04/2023;MINCI DELICE;1584
28/04/2023;NUTRAVANCE;24
29/04/2023;ARGALYS;16
29/04/2023;LES MIRACULEUX;531
29/04/2023;MINCI DELICE;828
29/04/2023;NUTRAVANCE;15
02/05/2023;ARGALYS;53
02/05/2023;LES MIRACULEUX;1859
02/05/2023;MINCI DELICE;4691
02/05/2023;NUTRAVANCE;292
03/05/2023;ARGALYS;26
03/05/2023;LES MIRACULEUX;698
03/05/2023;MINCI DELICE;1793
03/05/2023;NUTRAVANCE;263
04/05/2023;ARGALYS;12
04/05/2023;LES MIRACULEUX;670
04/05/2023;MINCI DELICE;1830
04/05/2023;NUTRAVANCE;413
05/05/2023;ARGALYS;23
05/05/2023;LES MIRACULEUX;936
05/05/2023;MINCI DELICE;1538
05/05/2023;NUTRAVANCE;385
09/05/2023;ARGALYS;78
09/05/2023;LES MIRACULEUX;2691
09/05/2023;MINCI DELICE;5434
09/05/2023;NUTRAVANCE;176
10/05/2023;ARGALYS;39
10/05/2023;LES MIRACULEUX;1336
10/05/2023;MINCI DELICE;1723
10/05/2023;NUTRAVANCE;186
11/05/2023;ARGALYS;5
11/05/2023;LES MIRACULEUX;653
11/05/2023;MINCI DELICE;1830
11/05/2023;NUTRAVANCE;253
12/05/2023;ARGALYS;12
12/05/2023;LES MIRACULEUX;646
12/05/2023;MINCI DELICE;1398
12/05/2023;NUTRAVANCE;392
15/05/2023;ARGALYS;85
15/05/2023;LES MIRACULEUX;1705
15/05/2023;MINCI DELICE;3481
15/05/2023;NUTRAVANCE;163
16/05/2023;ARGALYS;28
16/05/2023;LES MIRACULEUX;553
16/05/2023;MINCI DELICE;1797
16/05/2023;NUTRAVANCE;253
17/05/2023;ARGALYS;28
17/05/2023;LES MIRACULEUX;480
17/05/2023;MINCI DELICE;1793
17/05/2023;NUTRAVANCE;176
19/05/2023;ARGALYS;60
19/05/2023;LES MIRACULEUX;991
19/05/2023;MINCI DELICE;2762
19/05/2023;NUTRAVANCE;90
22/05/2023;ARGALYS;54
22/05/2023;LES MIRACULEUX;1226
22/05/2023;MINCI DELICE;3684
22/05/2023;NUTRAVANCE;166
23/05/2023;ARGALYS;30
23/05/2023;LES MIRACULEUX;449
23/05/2023;MINCI DELICE;1528
23/05/2023;NUTRAVANCE;335
24/05/2023;ARGALYS;32
24/05/2023;LES MIRACULEUX;467
24/05/2023;MINCI DELICE;1351
24/05/2023;NUTRAVANCE;260
25/05/2023;ARGALYS;14
25/05/2023;LES MIRACULEUX;709
25/05/2023;MINCI DELICE;1789
25/05/2023;NUTRAVANCE;193
26/05/2023;ARGALYS;22
26/05/2023;LES MIRACULEUX;477
26/05/2023;MINCI DELICE;1475
26/05/2023;NUTRAVANCE;94
30/05/2023;ARGALYS;52
30/05/2023;LES MIRACULEUX;1736
30/05/2023;MINCI DELICE;5113
30/05/2023;NUTRAVANCE;137
31/05/2023;ARGALYS;30
31/05/2023;LES MIRACULEUX;636
31/05/2023;MINCI DELICE;1780
31/05/2023;NUTRAVANCE;153
01/06/2023;ARGALYS;57
01/06/2023;LES MIRACULEUX;782
01/06/2023;MINCI DELICE;1413
01/06/2023;NUTRAVANCE;172
02/06/2023;ARGALYS;18
02/06/2023;LES MIRACULEUX;495
02/06/2023;MINCI DELICE;1367
02/06/2023;NUTRAVANCE;81
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
